NASDAQ 100 Index | Price History                                          07-Mar-2026 19:34;;;;;;;;;;
.NDX History     5 Minutes     07-Mar-2025 21:35 - 06-Mar-2026 05:15;;;;;;;;;;
Exchange Date;Exchange Time;Local Date;Local Time;Close;Net;%Chg;Open;Low;High;Volume
04-Mar-2026;03.20;05-Mar-2026;03.20;25.104,09;-10,70;-0,04%;25.114,99;25.101,86;25.117,75;2.005.427
04-Mar-2026;03.15;05-Mar-2026;03.15;25.114,79;-17,30;-0,07%;25.132,43;25.112,34;25.132,67;1.921.291
04-Mar-2026;03.10;05-Mar-2026;03.10;25.132,09;-24,51;-0,10%;25.156,79;25.127,20;25.158,14;1.983.021
04-Mar-2026;03.05;05-Mar-2026;03.05;25.156,60;+3,82;+0,02%;25.153,50;25.146,84;25.158,45;1.810.938
04-Mar-2026;03.00;05-Mar-2026;03.00;25.152,78;-8,46;-0,03%;25.161,04;25.150,01;25.162,19;1.748.643
04-Mar-2026;02.55;05-Mar-2026;02.55;25.161,24;+1,44;+0,01%;25.159,86;25.157,95;25.164,03;1.529.089
04-Mar-2026;02.50;05-Mar-2026;02.50;25.159,80;+4,87;+0,02%;25.154,91;25.144,50;25.159,85;1.553.269
04-Mar-2026;02.45;05-Mar-2026;02.45;25.154,93;-11,33;-0,05%;25.166,11;25.152,33;25.168,28;1.589.083
04-Mar-2026;02.40;05-Mar-2026;02.40;25.166,26;+16,63;+0,07%;25.149,30;25.149,18;25.166,48;1.424.872
04-Mar-2026;02.35;05-Mar-2026;02.35;25.149,63;-9,18;-0,04%;25.158,82;25.147,50;25.163,55;1.586.028
04-Mar-2026;02.30;05-Mar-2026;02.30;25.158,82;-11,63;-0,05%;25.170,38;25.154,82;25.171,28;1.745.473
04-Mar-2026;02.25;05-Mar-2026;02.25;25.170,45;-3,20;-0,01%;25.173,37;25.159,29;25.173,68;1.479.671
04-Mar-2026;02.20;05-Mar-2026;02.20;25.173,65;+0,67;+0,00%;25.172,99;25.167,57;25.179,36;1.661.643
04-Mar-2026;02.15;05-Mar-2026;02.15;25.172,99;+4,17;+0,02%;25.168,82;25.165,76;25.178,51;1.541.612
04-Mar-2026;02.10;05-Mar-2026;02.10;25.168,82;-3,40;-0,01%;25.172,40;25.162,48;25.174,73;1.633.600
04-Mar-2026;02.05;05-Mar-2026;02.05;25.172,21;+14,07;+0,06%;25.158,55;25.153,38;25.173,64;1.773.160
04-Mar-2026;02.00;05-Mar-2026;02.00;25.158,14;-7,23;-0,03%;25.165,37;25.145,66;25.165,37;1.665.977
04-Mar-2026;01.55;05-Mar-2026;01.55;25.165,37;-0,94;-0,00%;25.166,53;25.164,90;25.176,83;1.588.438
04-Mar-2026;01.50;05-Mar-2026;01.50;25.166,30;+2,74;+0,01%;25.163,61;25.149,74;25.170,28;1.635.209
04-Mar-2026;01.45;05-Mar-2026;01.45;25.163,56;+5,48;+0,02%;25.158,09;25.156,69;25.175,57;1.866.183
04-Mar-2026;01.40;05-Mar-2026;01.40;25.158,09;+9,92;+0,04%;25.148,90;25.148,02;25.165,28;1.734.864
04-Mar-2026;01.35;05-Mar-2026;01.35;25.148,16;+13,64;+0,05%;25.134,02;25.133,93;25.164,61;1.865.763
04-Mar-2026;01.30;05-Mar-2026;01.30;25.134,53;+21,99;+0,09%;25.112,44;25.108,89;25.135,87;1.637.657
04-Mar-2026;01.25;05-Mar-2026;01.25;25.112,53;-5,00;-0,02%;25.116,90;25.106,22;25.122,01;1.480.428
04-Mar-2026;01.20;05-Mar-2026;01.20;25.117,53;-9,27;-0,04%;25.126,50;25.116,72;25.127,90;1.526.999
04-Mar-2026;01.15;05-Mar-2026;01.15;25.126,80;-6,42;-0,03%;25.132,85;25.123,67;25.138,69;1.718.922
04-Mar-2026;01.10;05-Mar-2026;01.10;25.133,22;+4,05;+0,02%;25.129,17;25.121,19;25.141,74;1.435.798
04-Mar-2026;01.05;05-Mar-2026;01.05;25.129,17;-3,45;-0,01%;25.131,74;25.127,89;25.143,50;1.457.865
04-Mar-2026;01.00;05-Mar-2026;01.00;25.132,62;-0,92;-0,00%;25.133,83;25.118,35;25.138,03;1.369.196
04-Mar-2026;00.55;05-Mar-2026;00.55;25.133,55;+10,34;+0,04%;25.123,20;25.114,40;25.140,01;1.622.059
04-Mar-2026;00.50;05-Mar-2026;00.50;25.123,20;+7,59;+0,03%;25.115,27;25.115,26;25.131,51;1.345.126
04-Mar-2026;00.45;05-Mar-2026;00.45;25.115,61;-11,41;-0,05%;25.126,90;25.112,31;25.133,23;1.755.104
04-Mar-2026;00.40;05-Mar-2026;00.40;25.127,01;+25,63;+0,10%;25.101,19;25.099,55;25.127,54;1.565.125
04-Mar-2026;00.35;05-Mar-2026;00.35;25.101,39;+4,40;+0,02%;25.096,56;25.070,83;25.104,25;1.662.224
04-Mar-2026;00.30;05-Mar-2026;00.30;25.096,98;-12,68;-0,05%;25.111,02;25.096,34;25.124,06;1.652.549
04-Mar-2026;00.25;05-Mar-2026;00.25;25.109,66;-8,76;-0,03%;25.118,08;25.099,82;25.124,94;1.733.397
04-Mar-2026;00.20;05-Mar-2026;00.20;25.118,42;-2,64;-0,01%;25.120,74;25.112,31;25.123,21;1.740.922
04-Mar-2026;00.15;05-Mar-2026;00.15;25.121,06;-0,68;-0,00%;25.122,73;25.120,93;25.132,69;1.772.664
04-Mar-2026;00.10;05-Mar-2026;00.10;25.121,74;-7,01;-0,03%;25.128,86;25.120,11;25.135,05;2.151.407
04-Mar-2026;00.05;05-Mar-2026;00.05;25.128,75;+20,25;+0,08%;25.108,50;25.100,58;25.128,85;2.228.517
04-Mar-2026;00.00;05-Mar-2026;00.00;25.108,50;-14,30;-0,06%;25.122,38;25.105,93;25.129,85;2.159.748
04-Mar-2026;23.55;04-Mar-2026;23.55;25.122,80;-1,28;-0,01%;25.124,63;25.102,02;25.130,20;1.690.487
04-Mar-2026;23.50;04-Mar-2026;23.50;25.124,09;+3,28;+0,01%;25.121,20;25.112,39;25.130,14;1.919.452
04-Mar-2026;23.45;04-Mar-2026;23.45;25.120,81;+40,47;+0,16%;25.079,92;25.076,49;25.128,05;2.214.400
04-Mar-2026;23.40;04-Mar-2026;23.40;25.080,34;-5,43;-0,02%;25.086,31;25.066,51;25.098,66;2.965.951
04-Mar-2026;23.35;04-Mar-2026;23.35;25.085,77;+20,78;+0,08%;25.064,80;25.060,15;25.094,91;1.783.379
04-Mar-2026;23.30;04-Mar-2026;23.30;25.064,99;+36,34;+0,15%;25.027,83;25.024,05;25.078,15;2.470.904
04-Mar-2026;23.25;04-Mar-2026;23.25;25.028,65;-2,70;-0,01%;25.031,39;25.018,22;25.050,29;2.160.623
04-Mar-2026;23.20;04-Mar-2026;23.20;25.031,35;-1,39;-0,01%;25.033,17;25.020,14;25.052,23;2.353.894
04-Mar-2026;23.15;04-Mar-2026;23.15;25.032,74;-39,85;-0,16%;25.072,59;25.025,59;25.075,11;2.538.767
04-Mar-2026;23.10;04-Mar-2026;23.10;25.072,59;-28,25;-0,11%;25.100,65;25.070,09;25.102,57;2.418.726
04-Mar-2026;23.05;04-Mar-2026;23.05;25.100,84;+12,76;+0,05%;25.087,57;25.087,57;25.116,21;2.709.108
04-Mar-2026;23.00;04-Mar-2026;23.00;25.088,07;+44,06;+0,18%;25.044,01;25.042,91;25.092,02;2.979.168
04-Mar-2026;22.55;04-Mar-2026;22.55;25.044,01;+20,67;+0,08%;25.023,62;25.010,13;25.046,50;2.642.349
04-Mar-2026;22.50;04-Mar-2026;22.50;25.023,34;-2,43;-0,01%;25.024,96;25.004,30;25.026,71;2.720.515
04-Mar-2026;22.45;04-Mar-2026;22.45;25.025,77;-18,91;-0,08%;25.044,85;25.024,47;25.054,84;2.855.477
04-Mar-2026;22.40;04-Mar-2026;22.40;25.044,68;-32,08;-0,13%;25.075,89;25.043,83;25.089,96;3.135.408
04-Mar-2026;22.35;04-Mar-2026;22.35;25.076,76;-18,82;-0,07%;25.099,87;25.076,76;25.105,68;3.597.426
04-Mar-2026;22.30;04-Mar-2026;22.30;25.095,57;+46,19;+0,18%;25.049,36;25.040,59;25.096,33;3.623.265
04-Mar-2026;22.25;04-Mar-2026;22.25;25.049,39;+54,25;+0,22%;24.995,14;24.986,60;25.049,39;3.877.705
04-Mar-2026;22.20;04-Mar-2026;22.20;24.995,14;+51,26;+0,21%;24.944,27;24.943,87;24.995,72;3.686.363
04-Mar-2026;22.15;04-Mar-2026;22.15;24.943,88;-14,17;-0,06%;24.957,05;24.929,40;24.971,74;3.642.175
04-Mar-2026;22.10;04-Mar-2026;22.10;24.958,05;+68,07;+0,27%;24.892,24;24.890,43;24.960,45;3.454.820
04-Mar-2026;22.05;04-Mar-2026;22.05;24.889,98;+5,77;+0,02%;24.884,22;24.865,69;24.943,69;5.054.157
04-Mar-2026;22.00;04-Mar-2026;22.00;24.884,22;-7,01;-0,03%;24.892,25;24.860,59;24.899,10;3.559.614
04-Mar-2026;21.55;04-Mar-2026;21.55;24.891,22;+27,98;+0,11%;24.861,52;24.835,06;24.904,37;4.210.001
04-Mar-2026;21.50;04-Mar-2026;21.50;24.863,24;+47,54;+0,19%;24.815,70;24.795,53;24.894,22;4.768.513
04-Mar-2026;21.45;04-Mar-2026;21.45;24.815,70;-36,18;-0,15%;24.851,81;24.807,61;24.851,81;4.249.391
04-Mar-2026;21.40;04-Mar-2026;21.40;24.851,88;-80,80;-0,32%;24.932,71;24.843,73;24.936,22;5.756.379
04-Mar-2026;21.35;04-Mar-2026;21.35;24.932,67;+212,59;+0,86%;24.850,94;24.846,69;24.932,73;28.071.266
03-Mar-2026;05.15;04-Mar-2026;05.15;24.720,08;0,00;0,00%;24.720,08;24.720,08;24.720,08;25.981
03-Mar-2026;05.10;04-Mar-2026;05.10;24.720,08;0,00;0,00%;24.720,08;24.720,08;24.720,08;22.106
03-Mar-2026;05.05;04-Mar-2026;05.05;24.720,08;0,00;0,00%;24.720,08;24.720,08;24.720,08;23.292
03-Mar-2026;05.00;04-Mar-2026;05.00;24.720,08;0,00;0,00%;24.720,08;24.720,08;24.720,08;22.050
03-Mar-2026;04.55;04-Mar-2026;04.55;24.720,08;0,00;0,00%;24.720,08;24.720,08;24.720,08;19.000
03-Mar-2026;04.50;04-Mar-2026;04.50;24.720,08;0,00;0,00%;24.720,08;24.720,08;24.720,08;14.268
03-Mar-2026;04.45;04-Mar-2026;04.45;24.720,08;0,00;0,00%;24.720,08;24.720,08;24.720,08;36.133
03-Mar-2026;04.40;04-Mar-2026;04.40;24.720,08;0,00;0,00%;24.720,08;24.720,08;24.720,08;52.564
03-Mar-2026;04.35;04-Mar-2026;04.35;24.720,08;0,00;0,00%;24.720,08;24.720,08;24.720,08;47.929
03-Mar-2026;04.30;04-Mar-2026;04.30;24.720,08;0,00;0,00%;24.720,08;24.720,08;24.720,08;49.827
03-Mar-2026;04.25;04-Mar-2026;04.25;24.720,08;0,00;0,00%;24.720,08;24.720,08;24.720,08;94.563
03-Mar-2026;04.20;04-Mar-2026;04.20;24.720,08;0,00;0,00%;24.720,08;24.720,08;24.720,08;99.989
03-Mar-2026;04.15;04-Mar-2026;04.15;24.720,08;0,00;0,00%;24.720,08;24.720,08;24.720,08;107.843
03-Mar-2026;04.10;04-Mar-2026;04.10;24.720,08;0,00;0,00%;24.720,08;24.720,08;24.720,08;193.935
03-Mar-2026;04.05;04-Mar-2026;04.05;24.720,08;+0,59;+0,00%;24.718,69;24.718,69;24.720,08;150.691.651
03-Mar-2026;04.00;04-Mar-2026;04.00;24.719,50;-1,80;-0,01%;24.721,30;24.704,79;24.726,99;22.144.946
03-Mar-2026;03.55;04-Mar-2026;03.55;24.721,30;-4,91;-0,02%;24.726,21;24.682,66;24.731,68;7.804.885
03-Mar-2026;03.50;04-Mar-2026;03.50;24.726,21;-6,71;-0,03%;24.731,73;24.710,45;24.741,58;2.982.132
03-Mar-2026;03.45;04-Mar-2026;03.45;24.732,92;+1,01;+0,00%;24.732,69;24.720,66;24.741,93;2.509.333
03-Mar-2026;03.40;04-Mar-2026;03.40;24.731,91;-5,81;-0,02%;24.737,55;24.724,00;24.767,09;2.435.978
03-Mar-2026;03.35;04-Mar-2026;03.35;24.737,72;-4,53;-0,02%;24.743,11;24.736,91;24.755,75;2.730.290
03-Mar-2026;03.30;04-Mar-2026;03.30;24.742,26;+12,94;+0,05%;24.729,39;24.707,83;24.748,57;2.102.535
03-Mar-2026;03.25;04-Mar-2026;03.25;24.729,32;+12,29;+0,05%;24.717,03;24.715,51;24.739,96;2.057.537
03-Mar-2026;03.20;04-Mar-2026;03.20;24.717,03;-21,73;-0,09%;24.737,64;24.709,89;24.747,78;2.179.349
03-Mar-2026;03.15;04-Mar-2026;03.15;24.738,76;-29,33;-0,12%;24.768,37;24.738,76;24.780,06;2.011.015
03-Mar-2026;03.10;04-Mar-2026;03.10;24.768,09;+16,58;+0,07%;24.753,06;24.742,49;24.772,57;1.901.868
03-Mar-2026;03.05;04-Mar-2026;03.05;24.751,51;+1,14;+0,00%;24.751,13;24.737,71;24.779,32;1.736.190
03-Mar-2026;03.00;04-Mar-2026;03.00;24.750,37;-7,77;-0,03%;24.756,97;24.733,44;24.758,74;1.597.782
03-Mar-2026;02.55;04-Mar-2026;02.55;24.758,14;-30,12;-0,12%;24.787,52;24.735,72;24.796,72;1.932.590
03-Mar-2026;02.50;04-Mar-2026;02.50;24.788,27;+7,83;+0,03%;24.780,44;24.780,44;24.810,25;2.002.594
03-Mar-2026;02.45;04-Mar-2026;02.45;24.780,44;+37,56;+0,15%;24.744,35;24.741,73;24.782,94;2.037.046
03-Mar-2026;02.40;04-Mar-2026;02.40;24.742,88;+56,74;+0,23%;24.686,28;24.675,10;24.772,17;3.033.492
03-Mar-2026;02.35;04-Mar-2026;02.35;24.686,15;-34,15;-0,14%;24.720,30;24.680,74;24.728,14;1.809.038
03-Mar-2026;02.30;04-Mar-2026;02.30;24.720,30;-22,29;-0,09%;24.742,05;24.717,78;24.743,70;1.570.078
03-Mar-2026;02.25;04-Mar-2026;02.25;24.742,59;+8,08;+0,03%;24.736,68;24.736,68;24.763,27;1.710.450
03-Mar-2026;02.20;04-Mar-2026;02.20;24.734,51;+4,01;+0,02%;24.730,83;24.728,08;24.753,15;1.432.831
03-Mar-2026;02.15;04-Mar-2026;02.15;24.730,50;+18,81;+0,08%;24.711,99;24.696,88;24.733,72;1.641.423
03-Mar-2026;02.10;04-Mar-2026;02.10;24.711,69;-53,00;-0,21%;24.765,42;24.710,64;24.768,48;1.980.177
03-Mar-2026;02.05;04-Mar-2026;02.05;24.764,69;+4,53;+0,02%;24.761,33;24.750,17;24.772,75;1.576.882
03-Mar-2026;02.00;04-Mar-2026;02.00;24.760,16;-4,30;-0,02%;24.764,46;24.745,37;24.772,92;1.369.385
03-Mar-2026;01.55;04-Mar-2026;01.55;24.764,46;-6,94;-0,03%;24.771,51;24.759,11;24.784,73;1.608.335
03-Mar-2026;01.50;04-Mar-2026;01.50;24.771,41;+4,59;+0,02%;24.766,32;24.737,72;24.773,83;1.828.258
03-Mar-2026;01.45;04-Mar-2026;01.45;24.766,81;-1,53;-0,01%;24.768,34;24.758,10;24.792,68;1.971.517
03-Mar-2026;01.40;04-Mar-2026;01.40;24.768,34;+20,58;+0,08%;24.747,73;24.735,28;24.771,74;1.957.229
03-Mar-2026;01.35;04-Mar-2026;01.35;24.747,76;+35,92;+0,15%;24.712,11;24.708,50;24.750,69;1.866.230
03-Mar-2026;01.30;04-Mar-2026;01.30;24.711,84;-9,38;-0,04%;24.722,12;24.707,20;24.732,77;1.619.454
03-Mar-2026;01.25;04-Mar-2026;01.25;24.721,22;+54,10;+0,22%;24.666,93;24.666,70;24.725,33;1.715.612
03-Mar-2026;01.20;04-Mar-2026;01.20;24.667,13;+28,09;+0,11%;24.641,32;24.640,54;24.669,68;1.272.444
03-Mar-2026;01.15;04-Mar-2026;01.15;24.639,03;-23,15;-0,09%;24.662,20;24.621,17;24.664,29;1.366.933
03-Mar-2026;01.10;04-Mar-2026;01.10;24.662,18;+16,03;+0,07%;24.646,15;24.635,20;24.662,64;1.357.993
03-Mar-2026;01.05;04-Mar-2026;01.05;24.646,15;+41,14;+0,17%;24.605,43;24.605,43;24.662,43;1.667.002
03-Mar-2026;01.00;04-Mar-2026;01.00;24.605,02;+3,61;+0,01%;24.601,88;24.592,88;24.614,95;1.334.587
03-Mar-2026;00.55;04-Mar-2026;00.55;24.601,40;-49,00;-0,20%;24.650,68;24.597,64;24.651,24;1.590.425
03-Mar-2026;00.50;04-Mar-2026;00.50;24.650,41;-2,56;-0,01%;24.652,29;24.628,95;24.656,84;1.437.086
03-Mar-2026;00.45;04-Mar-2026;00.45;24.652,97;+67,22;+0,27%;24.586,94;24.586,94;24.654,59;1.719.870
03-Mar-2026;00.40;04-Mar-2026;00.40;24.585,75;+3,33;+0,01%;24.582,73;24.569,65;24.606,39;1.732.039
03-Mar-2026;00.35;04-Mar-2026;00.35;24.582,41;-87,67;-0,36%;24.668,11;24.576,57;24.668,54;1.795.235
03-Mar-2026;00.30;04-Mar-2026;00.30;24.670,09;+15,21;+0,06%;24.657,01;24.641,73;24.671,75;1.514.558
03-Mar-2026;00.25;04-Mar-2026;00.25;24.654,88;+21,96;+0,09%;24.633,71;24.608,69;24.655,42;1.487.468
03-Mar-2026;00.20;04-Mar-2026;00.20;24.632,92;+14,90;+0,06%;24.618,03;24.600,24;24.636,96;1.565.317
03-Mar-2026;00.15;04-Mar-2026;00.15;24.618,03;+16,25;+0,07%;24.601,42;24.585,93;24.618,05;1.819.709
03-Mar-2026;00.10;04-Mar-2026;00.10;24.601,78;-32,21;-0,13%;24.634,72;24.597,98;24.650,43;2.011.230
03-Mar-2026;00.05;04-Mar-2026;00.05;24.633,99;+0,16;+0,00%;24.633,83;24.610,60;24.649,47;2.147.349
03-Mar-2026;00.00;04-Mar-2026;00.00;24.633,83;-19,92;-0,08%;24.657,74;24.630,00;24.671,39;1.917.893
03-Mar-2026;23.55;03-Mar-2026;23.55;24.653,74;+6,74;+0,03%;24.650,47;24.632,53;24.659,73;2.135.653
03-Mar-2026;23.50;03-Mar-2026;23.50;24.647,01;+36,33;+0,15%;24.610,74;24.610,74;24.683,64;2.638.101
03-Mar-2026;23.45;03-Mar-2026;23.45;24.610,68;+22,93;+0,09%;24.587,68;24.553,72;24.610,68;2.491.944
03-Mar-2026;23.40;03-Mar-2026;23.40;24.587,75;+17,72;+0,07%;24.569,81;24.568,63;24.603,35;2.165.612
03-Mar-2026;23.35;03-Mar-2026;23.35;24.570,03;-14,90;-0,06%;24.582,65;24.532,63;24.583,81;2.555.524
03-Mar-2026;23.30;03-Mar-2026;23.30;24.584,93;-4,12;-0,02%;24.589,05;24.578,96;24.602,76;2.471.710
03-Mar-2026;23.25;03-Mar-2026;23.25;24.589,05;+39,23;+0,16%;24.550,18;24.539,48;24.591,07;2.540.487
03-Mar-2026;23.20;03-Mar-2026;23.20;24.549,82;+11,38;+0,05%;24.538,85;24.538,55;24.582,56;2.511.032
03-Mar-2026;23.15;03-Mar-2026;23.15;24.538,44;+12,36;+0,05%;24.526,09;24.510,68;24.548,22;2.662.559
03-Mar-2026;23.10;03-Mar-2026;23.10;24.526,09;+47,59;+0,19%;24.479,24;24.479,24;24.543,53;3.708.863
03-Mar-2026;23.05;03-Mar-2026;23.05;24.478,50;+67,33;+0,28%;24.412,02;24.406,41;24.478,52;3.445.481
03-Mar-2026;23.00;03-Mar-2026;23.00;24.411,16;+67,38;+0,28%;24.344,77;24.344,77;24.415,54;2.951.983
03-Mar-2026;22.55;03-Mar-2026;22.55;24.343,78;-39,60;-0,16%;24.382,10;24.341,42;24.398,83;2.870.412
03-Mar-2026;22.50;03-Mar-2026;22.50;24.383,38;+2,69;+0,01%;24.379,15;24.362,31;24.416,58;2.953.615
03-Mar-2026;22.45;03-Mar-2026;22.45;24.380,68;-23,83;-0,10%;24.401,83;24.368,19;24.429,15;3.352.974
03-Mar-2026;22.40;03-Mar-2026;22.40;24.404,52;+37,51;+0,15%;24.367,01;24.360,41;24.418,71;3.405.984
03-Mar-2026;22.35;03-Mar-2026;22.35;24.367,01;+47,70;+0,20%;24.317,96;24.317,96;24.397,44;4.346.182
03-Mar-2026;22.30;03-Mar-2026;22.30;24.319,31;-40,97;-0,17%;24.359,33;24.315,84;24.359,33;4.063.570
03-Mar-2026;22.25;03-Mar-2026;22.25;24.360,28;-39,60;-0,16%;24.399,88;24.349,71;24.402,28;4.326.437
03-Mar-2026;22.20;03-Mar-2026;22.20;24.399,88;-66,59;-0,27%;24.466,80;24.392,51;24.477,18;3.469.916
03-Mar-2026;22.15;03-Mar-2026;22.15;24.466,47;-3,90;-0,02%;24.470,05;24.449,07;24.508,30;3.924.255
03-Mar-2026;22.10;03-Mar-2026;22.10;24.470,36;+26,53;+0,11%;24.446,99;24.429,65;24.498,79;3.748.348
03-Mar-2026;22.05;03-Mar-2026;22.05;24.443,83;-7,78;-0,03%;24.450,57;24.429,71;24.514,93;4.158.701
03-Mar-2026;22.00;03-Mar-2026;22.00;24.451,61;-51,48;-0,21%;24.502,78;24.444,02;24.504,83;3.533.005
03-Mar-2026;21.55;03-Mar-2026;21.55;24.503,08;+35,76;+0,15%;24.466,37;24.456,52;24.521,68;4.587.864
03-Mar-2026;21.50;03-Mar-2026;21.50;24.467,32;-26,63;-0,11%;24.493,95;24.465,88;24.568,91;5.293.077
03-Mar-2026;21.45;03-Mar-2026;21.45;24.493,95;-73,91;-0,30%;24.564,84;24.483,76;24.575,78;5.073.112
03-Mar-2026;21.40;03-Mar-2026;21.40;24.567,86;+73,16;+0,30%;24.495,27;24.475,66;24.621,29;6.514.424
03-Mar-2026;21.35;03-Mar-2026;21.35;24.494,70;-497,90;-1,99%;24.497,38;24.494,70;24.579,85;30.400.975
02-Mar-2026;05.15;03-Mar-2026;05.15;24.992,60;0,00;0,00%;24.992,60;24.992,60;24.992,60;14.065
02-Mar-2026;05.10;03-Mar-2026;05.10;24.992,60;0,00;0,00%;24.992,60;24.992,60;24.992,60;20.964
02-Mar-2026;05.05;03-Mar-2026;05.05;24.992,60;0,00;0,00%;24.992,60;24.992,60;24.992,60;9.663
02-Mar-2026;05.00;03-Mar-2026;05.00;24.992,60;0,00;0,00%;24.992,60;24.992,60;24.992,60;38.962
02-Mar-2026;04.55;03-Mar-2026;04.55;24.992,60;0,00;0,00%;24.992,60;24.992,60;24.992,60;27.155
02-Mar-2026;04.50;03-Mar-2026;04.50;24.992,60;0,00;0,00%;24.992,60;24.992,60;24.992,60;100.202
02-Mar-2026;04.45;03-Mar-2026;04.45;24.992,60;0,00;0,00%;24.992,60;24.992,60;24.992,60;13.763
02-Mar-2026;04.40;03-Mar-2026;04.40;24.992,60;0,00;0,00%;24.992,60;24.992,60;24.992,60;13.286
02-Mar-2026;04.35;03-Mar-2026;04.35;24.992,60;0,00;0,00%;24.992,60;24.992,60;24.992,60;30.986
02-Mar-2026;04.30;03-Mar-2026;04.30;24.992,60;0,00;0,00%;24.992,60;24.992,60;24.992,60;13.377
02-Mar-2026;04.25;03-Mar-2026;04.25;24.992,60;0,00;0,00%;24.992,60;24.992,60;24.992,60;28.758
02-Mar-2026;04.20;03-Mar-2026;04.20;24.992,60;0,00;0,00%;24.992,60;24.992,60;24.992,60;49.858
02-Mar-2026;04.15;03-Mar-2026;04.15;24.992,60;0,00;0,00%;24.992,60;24.992,60;24.992,60;63.511
02-Mar-2026;04.10;03-Mar-2026;04.10;24.992,60;0,00;0,00%;24.992,60;24.992,60;24.992,60;124.518
02-Mar-2026;04.05;03-Mar-2026;04.05;24.992,60;+3,16;+0,01%;24.985,42;24.985,42;24.992,60;135.835.069
02-Mar-2026;04.00;03-Mar-2026;04.00;24.989,44;-13,70;-0,05%;24.997,14;24.984,33;25.024,19;27.888.339
02-Mar-2026;03.55;03-Mar-2026;03.55;25.003,14;+27,05;+0,11%;24.987,71;24.972,58;25.003,14;6.865.741
02-Mar-2026;03.50;03-Mar-2026;03.50;24.976,10;+7,36;+0,03%;24.966,06;24.959,82;24.987,39;3.426.513
02-Mar-2026;03.45;03-Mar-2026;03.45;24.968,74;+2,89;+0,01%;24.965,85;24.938,64;24.971,73;2.746.082
02-Mar-2026;03.40;03-Mar-2026;03.40;24.965,85;-1,49;-0,01%;24.967,08;24.946,40;24.974,30;2.410.169
02-Mar-2026;03.35;03-Mar-2026;03.35;24.967,34;+38,44;+0,15%;24.929,19;24.925,78;24.967,34;2.353.723
02-Mar-2026;03.30;03-Mar-2026;03.30;24.928,90;-15,60;-0,06%;24.944,50;24.924,76;24.954,30;2.115.503
02-Mar-2026;03.25;03-Mar-2026;03.25;24.944,50;-17,95;-0,07%;24.963,05;24.939,71;24.968,17;2.121.617
02-Mar-2026;03.20;03-Mar-2026;03.20;24.962,45;+30,46;+0,12%;24.930,55;24.914,62;24.978,90;2.488.847
02-Mar-2026;03.15;03-Mar-2026;03.15;24.931,99;-29,30;-0,12%;24.961,80;24.923,64;24.961,80;2.633.549
02-Mar-2026;03.10;03-Mar-2026;03.10;24.961,29;-76,89;-0,31%;25.038,18;24.953,50;25.047,49;3.308.498
02-Mar-2026;03.05;03-Mar-2026;03.05;25.038,18;-3,83;-0,02%;25.042,41;25.026,58;25.046,15;1.731.027
02-Mar-2026;03.00;03-Mar-2026;03.00;25.042,01;-10,17;-0,04%;25.052,08;25.039,98;25.053,00;1.481.910
02-Mar-2026;02.55;03-Mar-2026;02.55;25.052,18;-2,57;-0,01%;25.054,75;25.046,31;25.057,27;1.471.306
02-Mar-2026;02.50;03-Mar-2026;02.50;25.054,75;+18,34;+0,07%;25.036,58;25.036,58;25.059,17;1.395.835
02-Mar-2026;02.45;03-Mar-2026;02.45;25.036,41;-10,18;-0,04%;25.045,59;25.034,81;25.052,31;1.571.954
02-Mar-2026;02.40;03-Mar-2026;02.40;25.046,59;+1,32;+0,01%;25.045,27;25.044,24;25.055,81;1.344.670
02-Mar-2026;02.35;03-Mar-2026;02.35;25.045,27;+7,60;+0,03%;25.037,78;25.032,07;25.048,20;1.695.239
02-Mar-2026;02.30;03-Mar-2026;02.30;25.037,66;+11,33;+0,05%;25.026,30;25.019,06;25.040,85;1.355.128
02-Mar-2026;02.25;03-Mar-2026;02.25;25.026,33;-6,55;-0,03%;25.033,29;25.025,71;25.043,66;1.453.769
02-Mar-2026;02.20;03-Mar-2026;02.20;25.032,89;+22,43;+0,09%;25.010,53;25.010,53;25.043,51;1.732.703
02-Mar-2026;02.15;03-Mar-2026;02.15;25.010,45;+22,13;+0,09%;24.987,88;24.987,63;25.012,60;1.617.332
02-Mar-2026;02.10;03-Mar-2026;02.10;24.988,32;+29,71;+0,12%;24.958,23;24.949,47;24.988,32;1.466.542
02-Mar-2026;02.05;03-Mar-2026;02.05;24.958,61;+23,17;+0,09%;24.935,44;24.931,81;24.958,68;1.569.793
02-Mar-2026;02.00;03-Mar-2026;02.00;24.935,44;-20,38;-0,08%;24.955,59;24.932,92;24.955,59;1.334.342
02-Mar-2026;01.55;03-Mar-2026;01.55;24.955,82;-5,86;-0,02%;24.962,14;24.947,56;24.966,50;1.242.773
02-Mar-2026;01.50;03-Mar-2026;01.50;24.961,69;-21,88;-0,09%;24.983,54;24.941,88;24.983,54;1.695.135
02-Mar-2026;01.45;03-Mar-2026;01.45;24.983,56;+12,71;+0,05%;24.970,40;24.963,60;24.983,56;1.493.956
02-Mar-2026;01.40;03-Mar-2026;01.40;24.970,86;-15,93;-0,06%;24.987,36;24.964,85;24.987,36;1.638.343
02-Mar-2026;01.35;03-Mar-2026;01.35;24.986,79;-8,93;-0,04%;24.995,73;24.982,55;24.999,07;1.566.282
